模型名字,平均 BLEU 分数,平均 METEOR 分数,平均 ROUGE-L 分数
Randeng_NLPCC_02_02_22_34,0.4895165595053999,0.642009719242187,0.10884065934065934
,输入文本,生成问题,参考问题,BLEU,METEOR,ROUGE-L
,"generate question: [['处女神', '成员', '阿尔忒弥斯'], ['阿尔忒弥斯', '司掌', '净化']]",处女神的成员的司掌是什么?,请问处女神的成员主要掌管什么？,0.3155984539112945,0.41333333333333333,0
,"generate question: [['武动青春', '出品公司', '金牌大风'], ['金牌大风', '产品', '演唱会']]",武动青春的出品公司有什么产品?,谁知道武动青春的出品公司是什么产品？,0.41105458056789007,0.6405895691609977,0
,"generate question: [['蔡浩仪', '职业', '中国银行'], ['中国银行', '公司名称', '中国银行']]",蔡浩仪的职业是什么公司?,谁知道蔡浩仪的职业100周年纪念钞是由哪个单位发行的？,1.720747828512377e-78,0.14084507042253522,0
,"generate question: [['郑州兆福电子有限公司', '经营范围', '手机充电器'], ['手机充电器', '分为', '旅行充电器']]",郑州兆福电子有限公司的经营范围分为哪些?,郑州兆福电子有限公司的经营范围可以分为什么？,0.5462757644646491,0.6988249845392702,0
,"generate question: [['崔英一', '所属运动队', '韩国国家男子足球队'], ['韩国国家男子足球队', '现任主教练', '德国人施蒂利克']]",崔英一的所属运动队的现任主教练是谁?,崔英一的所属运动队的现任主教练是谁？,0.8931539818068694,0.9086363636363638,0
,"generate question: [['巴黎', '机场', '奥利机场'], ['奥利机场', '营业类型', '公共事业']]",巴黎的机场属于什么类型?,巴黎的机场属于什么类型？,0.8091067115702212,0.8551587301587302,0
,"generate question: [['耶律齐', '好友', '杨过'], ['杨过', '门派', '古墓派']]",耶律齐的好友属于什么门派?,大家知道耶律齐的好友是哪个门派的吗？,3.047091569143471e-78,0.18867924528301888,0
,"generate question: [['哈罗·沙普利', '籍贯', '密苏里州'], ['密苏里州', '最大城市', '堪萨斯城（Kansas,City）']]",哈罗沙普利的籍贯最大的城市是什么?,哪里是哈罗·沙普利的籍贯的最大城市？,4.266812229766149e-78,0.5791284403669725,0
,"generate question: [['桃花侠大战贞淫岛', '编剧', '陈平'], ['陈平', '逝世日期', '前178年']]",桃花侠大战贞淫岛的编剧是什么时候死的?,古代那个桃花侠大战贞淫岛的编剧是什么时候死的呀,0.7648825826302762,0.7968020122170321,0
,"generate question: [['上海东海职业技术学院', '简称', '东海'], ['东海', '平均水深', '349米']]",上海东海职业技术学院的简称的平均水深是多少?,请问上海东海职业技术学院的简称平均有多深？,0.48633831680799433,0.6696428571428572,0
,"generate question: [['琳蒂·哈洛温', '登场作品', '魔法少女奈叶'], ['魔法少女奈叶', '主要配音', '清水爱']]",琳蒂哈洛温的登场作品的主要配音是谁?,琳蒂·哈洛温的登场作品的主要配音都有谁？,0.39803049244579564,0.5447533344046279,0
,"generate question: [['达克赛德', '宿敌', '正义联盟'], ['正义联盟', '创作者', 'Gardner Fox']]",达克赛德的宿敌的创作者是谁?,请问是谁创立了达克赛德的宿敌啊？,0.2842202242491899,0.4732510288065843,0
,"generate question: [['抓紧谈恋爱', '首播时间', '深圳卫视'], ['深圳卫视', '视频格式', '576i(4:3),1080P(16:9)']]",抓紧谈恋爱的首播时间的视频格式是什么?,你知道抓紧谈恋爱的首播时间的视频格式吗？,0.5781396287180781,0.6412656805841602,0
,"generate question: [['恶老板2', '出品公司', '华纳兄弟娱乐公司'], ['华纳兄弟娱乐公司', '兄弟', '杰克·华纳']]",恶老板2的出品公司的兄弟是谁?,恶老板2的出品公司的兄弟是谁？,0.8931539818068694,0.9086363636363638,1.0
,"generate question: [['润肺麦冬饮', '主要食材', '石膏'], ['石膏', '化学式', 'CaSO4·2H2O']]",润肺麦冬饮的主要食材的化学式是什么?,你知道润肺麦冬饮的主要食材的化学式吗？,0.6196760459608335,0.6716123949579832,0
,"generate question: [['师妃暄', '对手', '婠婠'], ['婠婠', '绝招', '天魔策']]",师妃暄的对手的绝招是什么?,师妃暄的对手有哪些绝招？,0.3155984539112945,0.45925925925925926,0
,"generate question: [['帝都咸阳', '发行公司', '中央电视台军事·农业频道'], ['中央电视台军事·农业频道', '视频格式', '同步16:9']]",帝都咸阳的发行公司的视频格式是什么?,你知道帝都咸阳的发行公司的清晰度和比例吗？,0.3829831320547669,0.47134733158355213,0
,"generate question: [['杨洋', '代表作品', '忘不了的你'], ['忘不了的你', '歌曲原唱', '杨洋'], ['杨洋', '血型', 'O型']]",杨洋的代表作品的歌曲原唱是什么血型的?,杨洋的代表作品的歌曲原唱粉们，杨洋的代表作品的歌曲原唱是什么血型的啊,0.43159440537364036,0.5491758241758242,0
,"generate question: [['凯瑟琳·珍妮薇', '国籍', '地球'], ['地球', '半长轴', '149,597,887.5km']]",请问凯瑟琳珍妮薇的国籍半长轴有多长?,你知道凯瑟琳·珍妮薇的国籍半长轴的长度吗？,0.3653314643045625,0.4632802025919856,0
,"generate question: [['日奈森亚实', '偶像', '月咏歌呗'], ['月咏歌呗', '喜欢的人', '相马空海']]",日奈森亚实的偶像喜欢谁?,日奈森亚实的偶像喜欢谁？,0.7598356856515925,0.8300000000000002,0
,"generate question: [['盛大天行', '经营范围', '三星电子'], ['三星电子', '社长', '崔志成']]",盛大天行的经营范围的社长是谁?,我想知道盛大天行的经营范围的社长是谁,0.6913086465463161,0.740017361111111,0
,"generate question: [['空！11!', '作者', '苍井空'], ['苍井空', '三围', 'B90G-W58-H83']]",空!11!的作者的三围是多少?,我想知道空！11!的作者的胸围、腰围、臀围分别是多少？,0.20161413772504738,0.42797046703296704,1.0
,"generate question: [['北京电影学院高职学院', '知名校友', '叶青'], ['叶青', '出道地区', '内地']]",北京电影学院高职学院的知名校友出道于哪里?,请问北京电影学院高职学院的知名校友是在哪里出道的啊？,0.3723787437496504,0.5164292279411764,0
,"generate question: [['无轴亚目', '门', '半索动物门'], ['半索动物门', '主要特征', '同时具有腹神经索和背神经索']]",无轴亚目的门的主要特征有哪些?,无轴亚目的门的主要特征有什么？,0.7259795291154771,0.7766439909297052,0
,"generate question: [['风草痕', '作者', '苏一新'], ['苏一新', '其他信息', '微博红人']]",风草痕的作者的其他信息是什么?,我想知道风草痕的作者的更多介绍。,0.23899976771375064,0.3674768518518518,0
,"generate question: [['我和春天有个约会', '主演', '蔡济文'], ['蔡济文', '生肖', '狗'], ['狗', '亚门', '脊椎动物亚门']]",我和春天有个约会的主演的生肖属于什么亚门?,我和春天有个约会的主演的生肖属于什么亚门?,1.0,0.9997724169321802,0
,"generate question: [['狐火锦卫门', '流派', '见闻色霸气'], ['见闻色霸气', '出处', '航海王'], ['航海王', '连载杂志', '周刊少年JUMP']]",狐火锦卫门的流派的出处在哪个杂志上连载?,请问狐火锦卫门的流派的出处在哪本刊物上发表？,0.4905378138718247,0.6153100775193798,0
,"generate question: [['临时演员', '所属专辑', '大嘴巴'], ['大嘴巴', '音乐类型', 'DJ音乐']]",临时演员的所属专辑是什么类型的音乐?,请问临时演员的所属专辑是什么类型的音乐？,0.7963580315032781,0.8251217578434704,0
,"generate question: [['湖畔名邸', '区域板块', '南翔'], ['南翔', '门票价格', '云翔寺'], ['云翔寺', '初名', '白鹤南翔寺']]",湖畔名邸的区域板块的门票价格的初名是什么?,什么是湖畔名邸的区域板块的门票价格的初名？,0.7468422531048421,0.9073691460055096,0
,"generate question: [['文县安全生产监督管理局', '地区', '文县'], ['文县', '下辖地区', '城关镇'], ['城关镇', '行政区类别', '镇']]",文县安全生产监督管理局的地区的下辖地区属于什么行政区?,你知道文县安全生产监督管理局的地区的下辖地区是什么类型的行政区？,0.5323012403340036,0.6141493055555556,0
,"generate question: [['三里屯酒吧街', '周边', '太古广场'], ['太古广场', '设施', '停车场']]",三里屯酒吧街的周边有哪些设施?,请问三里屯酒吧街的周边有哪些配套设备？,0.5298765308495281,0.6108276643990929,0
,"generate question: [['全裂艾纳香', '组', '圆锥花序组'], ['圆锥花序组', '科', '菊科']]",全裂艾纳香的组属于什么科?,全裂艾纳香的组是什么科植物的特点,4.954356947008765e-78,0.5011235955056179,0
,"generate question: [['纽曼NT3223L-04 大众途观', '中文名', '大众途观'], ['大众途观', '品牌', '途观']]",纽曼NT3223L-04 大众途观的中文名是什么牌子的?,你知道纽曼NT3223L-04 大众途观的中文名是什么牌子的吗？,0.7420016786832134,0.7782659533004996,1.0
,"generate question: [['低眼鲶', '中文别名', '虎头鲨'], ['虎头鲨', '繁殖方式', '卵生。']]",低眼鲶的中文别名是怎么繁殖的?,你们知道低眼鲶的中文别名是如何繁殖的吗？,0.43073448401045616,0.625,0
,"generate question: [['笑话中的销售学', '作者', '海霞'], ['海霞', '主持节目', '《新闻联播》,《新闻直播间》']]",笑话中的销售学的作者主持了哪些节目?,笑话中的销售学的作者主持了哪些节目？,0.8931539818068694,0.9086363636363638,0
,"generate question: [['天幕红尘', '作者', '豆豆'], ['豆豆', '中文名', '李雪']]",天幕红尘的作者的中文名是什么?,谁知道吃饭睡觉打天幕红尘的作者的代表是啥？,0.2680220126779215,0.4362139917695474,0
,"generate question: [['神仙姐姐', '其他名称', '王语嫣'], ['王语嫣', '出处', '天龙八部'], ['天龙八部', '每集长度', '45分钟']]",神仙姐姐的其他名称的出处每集有多少分钟?,神仙姐姐的其他名称的出处每集有多少分钟？,0.8931539818068694,0.9086363636363638,0
,"generate question: [['GOP复合DPA软胶囊', '中文名', '海豹油'], ['海豹油', '主要食用功效', '降低血脂,软化血管']]",请问GOP复合DPA软胶囊的中文名的主要食用功效是什么?,你知道GOP复合DPA软胶囊的中文名的主要食用功效吗？,0.6767781116542884,0.7139285714285715,1.0
,"generate question: [['内裤之穴', '主演', '筱崎爱'], ['筱崎爱', '喜欢的食物', '干炸']]",内裤之穴的主演喜欢吃什么?,什么是内裤之穴的主演喜欢的食物？,0.4213952948452608,0.5215419501133786,0
,"generate question: [['晨星', '古名', '辰星'], ['辰星', '别称', '水星'], ['水星', '质量', '3.3022×10²³kg']]",晨星的古名的别称的质量是多少?,晨星的古名的别称的质量是多少？,0.8801117367933934,0.8993827160493828,0
,"generate question: [['芭蕉花炒狗肉', '主要原料', '狗肉'], ['狗肉', '烹饪方法', '爆炒']]",芭蕉花炒狗肉的主要原料的烹饪方法是什么?,请问芭蕉花炒狗肉的主要原料可以怎样烹饪？,0.48633831680799433,0.6198347107438016,0
,"generate question: [['三代鬼彻', '拥有者', '罗罗亚·索隆'], ['罗罗亚·索隆', '能力', '见闻色霸气']]",三代鬼彻的拥有者的能力是什么?,三代鬼彻的拥有者有哪些能力？,0.3155984539112945,0.45925925925925926,0
,"generate question: [['波德戈里察', '所属地区', '黑山共和国'], ['黑山共和国', '气候', '地中海气候']]",波德戈里察的所属地区的气候是什么?,请问波德戈里察的所属地区是什么样的气候？,0.4883499409416459,0.742296918767507,0
,"generate question: [['秦秋雨', '登场作品', '错点鸳鸯'], ['错点鸳鸯', '上映时间', '深圳卫视'], ['深圳卫视', '视频格式', '576i(4:3),1080P(16:9)']]",秦秋雨的登场作品的上映时间的视频格式是什么?,你知道秦秋雨的登场作品的上映时间的视频格式吗？,0.6816650778781156,0.7190647482014388,0
,"generate question: [['雷遁·伪暗', '使用', '角都'], ['角都', '性格', '沉着冷静,善于思考,止不住杀意']]",雷遁伪暗的使用的性格是什么?,雷遁·伪暗的使用的性格是怎样的？,0.4888290318657942,0.4440665154950869,0
,"generate question: [['图书馆、情报与档案管理', '中文名', '情报与档案管理'], ['情报与档案管理', '二级学科', '120502情报学']]",图书馆、情报与档案管理的中文名属于什么二级学科?,请问图书图书馆、情报与档案管理的中文名中的二级学科有哪些？,0.40890620307453723,0.5515986071541626,0
,"generate question: [['鹦哥鱼', '别称', '鹦鹉鱼'], ['鹦鹉鱼', '科', '﻿鹦嘴鱼科']]",鹦哥鱼的别称属于什么科?,我很好奇鹦哥鱼的别称是哪个科的？,0.22172045047934608,0.3206896551724139,0
,"generate question: [['Intel 奔腾4 1.6GHz（盒）', '中文名', '奔腾4'], ['奔腾4', '中文名', '奔腾4']]",请问Intel 奔腾4 1.6GHz(盒)的中文名是什么?,intel Intel 奔腾4 1.6GHz（盒）的中文名 530（散）的cpu系列是什么？,0.26089394731810683,0.39289419087136923,0.7692307692307693
,"generate question: [['宗政', '生母', '栗姬'], ['栗姬', '夫君', '汉景帝刘启']]",宗政的生母的夫君是谁?,宗政的生母的夫君是哪位？,0.6803749333171202,0.748263888888889,0
,"generate question: [['越反越爱', '作曲', '郑楠'], ['郑楠', '妻子', '李纯'], ['李纯', '生肖', '兔']]",越反越爱的作曲的妻子是什么生肖的?,越反越爱的作曲的妻子是属什么的来着？,0.5488684910025905,0.7148550724637681,0
,"generate question: [['动网先锋网络科技有限公司', '合作伙伴', '360安全卫士'], ['360安全卫士', '软件类型', '安全杀毒软件']]",动网先锋网络科技有限公司的合作伙伴是什么类型的软件?,你了解动网先锋网络科技有限公司的合作伙伴这款软件属于什么类型吗？,0.3462779310386343,0.5274612219056664,0
,"generate question: [['曹琴默', '敌人', '沈眉庄'], ['沈眉庄', '结局', '难产而死']]",曹琴默的敌人的结局是什么?,请问曹琴默的敌人的结局是什么样的？,0.5298765308495281,0.43509070294784574,0
,"generate question: [['刚玉砂', '别称', '氧化铝'], ['氧化铝', '水溶性', '不溶于水,易溶于碱和酸']]",刚玉砂的别称的水溶性如何?,刚玉砂的别称的水溶性怎么样？,0.6803749333171202,0.748263888888889,0
,"generate question: [['南堡头村', '所属地区', '古城镇'], ['古城镇', '人口', '6万人']]",南堡头村的所属地区的人口有多少?,你知道南堡头村的所属地区有多少人吗？,0.3699033744491308,0.537876167416119,0
,"generate question: [['心之逆鳞', '主要配音', '黄莺'], ['黄莺', '代表作品', '航海王'], ['航海王', '连载杂志', '周刊少年JUMP']]",心之逆鳞的主要配音的代表作品的连载杂志是什么?,请问心之逆鳞的主要配音的代表作品在哪本刊物上发表？,0.43554520091572024,0.4118337982675084,0
,"generate question: [['两汉五铢钱', '中文名称', '五铢钱'], ['五铢钱', '单位', '货币']]",两汉五铢钱的中文名称是什么单位的货币?,两汉五铢钱的中文名称是什么单位的？,0.7598356856515925,0.8782623626373625,0
,"generate question: [['丸美弹力蛋白眼精华', '所属公司', '丸美'], ['丸美', '代言人', '杨子姗']]",丸美弹力蛋白眼精华的所属公司有哪些代言人?,丸美弹力蛋白眼精华的所属公司曾经有过哪些代言人？,0.6496576136660688,0.7889886437957073,0
,"generate question: [['从剑桥走出的多情才子伯特兰·罗素', '又名', '伯特兰·罗素'], ['伯特兰·罗素', '主要领域', '认识论']]",从剑桥走出的多情才子伯特兰罗素的又名的主要研究领域是什么?,从剑桥走出的多情才子伯特兰·罗素的又名从事于哪些领域？,0.4385068972747104,0.5951953185154767,0
,"generate question: [['河流补给', '形式', '雨水'], ['雨水', '时间', '每年2月18日或19日']]",河流补给的形式是什么时候开始的?,你知道每年哪些时候会有河流补给的形式？,3.4712915060210913e-78,0.18518518518518517,0
,"generate question: [['鹓鸾', '出自', '己亥杂诗'], ['己亥杂诗', '作品风格', '著述,交游,爱国']]",请问<0xCD>鸾的出自的作品风格是什么?,鹓鸾的出自是什么类型的作品呢？,4.365121081147592e-78,0.6004008746355685,0
,"generate question: [['浔州', '火车站', '桂平站'], ['桂平站', '附近景点', '龙潭国家森林公园']]",浔州的火车站附近有什么景点?,你知道浔州的火车站周围有什么景点吗？,5.16061151538791e-78,0.5503634475597092,0
,"generate question: [['辰星', '别称', '水星'], ['水星', '质量', '3.3022×10²³kg']]",辰星的别称的质量是多少?,辰星的别称的质量是多少？,0.8408964152537145,0.8737244897959183,0
,"generate question: [['上海服务外包交易促进中心', '位置', '上海浦东软件园'], ['上海浦东软件园', '荣誉', '国家软件产业基地']]",上海服务外包交易促进中心的位置的荣誉是什么?,你知道上海服务外包交易促进中心的位置获得过什么荣誉吗？,0.5054853316191318,0.6277527589449201,0
,"generate question: [['哈莱王后', '登场作品', '巴啦啦小魔仙之奇迹舞步'], ['巴啦啦小魔仙之奇迹舞步', '角色设计', '凌美琪'], ['凌美琪', '饰演者', '孙圳,赵今麦,周利书']]",哈莱王后的登场作品的角色设计的饰演者是谁?,我想知道哈莱王后的登场作品的角色设计都演过哪些角色呀？,0.4112149811062412,0.38027108433734946,0
,"generate question: [['宙斯', '兄弟姐妹', '波塞冬'], ['波塞冬', '兄弟姐妹', '哈迪斯'], ['哈迪斯', '父母', '克洛诺斯（父亲）,瑞亚（母亲）']]",宙斯的兄弟姐妹的兄弟姐妹的父母是谁?,宙斯的兄弟姐妹的兄弟姐妹的父母你知道是谁吗？,0.523837587470595,0.7047730144843005,0
,"generate question: [['马阿马·洛洛赫阿', '国籍', '汤加'], ['汤加', '主要宗教', '基督新教']]",马阿马洛洛赫阿的国籍的主要宗教是什么?,请问马阿马·洛洛赫阿的国籍的主要宗教是什么？,0.5703493655663404,0.6729729729729729,0
,"generate question: [['婆婆嘴', '出处', '羚羊木雕'], ['羚羊木雕', '选自', '东方少年1984年第10期']]",婆婆嘴的出处选自哪里?,请问婆婆嘴的出处选自于哪里？,5.395774370246974e-78,0.5357142857142857,0
,"generate question: [['艾德·维斯特维克', '代表作品', '绝命航班'], ['绝命航班', '发行公司', '尚世影业,等']]",艾德维斯特维克的代表作品是哪个公司发行的?,艾德·维斯特维克的代表作品是哪个公司发行的？,0.7369231628533763,0.8369747899159665,0
,"generate question: [['一个人', '歌曲原唱', '李佑晨'], ['李佑晨', '血型', 'B']]",一个人的歌曲原唱的血型是什么?,一个人的歌曲原唱是什么血型的？,0.48109772909788073,0.8604938271604939,0
,"generate question: [['卓越手机网', '经营范围', '智能手机'], ['智能手机', '操作系统', 'iOS']]",卓越手机网的经营范围的操作系统是什么?,哪些是卓越手机网的经营范围的操作系统？,0.6104735835807844,0.7687074829931974,0
,"generate question: [['一个明星的诞生', '导演', '布莱德利·库珀'], ['布莱德利·库珀', '代表作品', '银河护卫队'], ['银河护卫队', '票房', '5.94亿元（中国大陆）']]",一个明星的诞生的导演的代表作品的票房是多少?,一个明星的诞生的导演的代表作品票房如何？,0.5760844201603896,0.5213844797178131,0
,"generate question: [['滕州市腾盛工贸有限公司', '经营范围', '香菇'], ['香菇', '亚门', '伞菌亚门 Agaricomycotina']]",滕州市腾盛工贸有限公司的经营范围属于什么亚门?,滕州市腾盛工贸有限公司的经营范围是属于什么亚门的？,0.5387551338654779,0.7292320569156728,0
,"generate question: [['圣斗士星矢之光牙传说', '作者', '西红柿炒鸡蛋'], ['西红柿炒鸡蛋', '口味', '略咸,甜或酸']]",圣斗士星矢之光牙传说的作者的口味是什么?,你知道圣斗士星矢之光牙传说的作者是什么口味的吗？,0.418030412918096,0.7065693430656935,0
,"generate question: [['中国水利投资集团公司', '隶属于', '中国长江三峡集团公司'], ['中国长江三峡集团公司', '董事长', '卢纯']]",中国水利投资集团公司的隶属于的董事长是谁?,请问中国水利投资集团公司的隶属于的董事长是谁？,0.8155395405382073,0.8399159663865547,0
,"generate question: [['国际商事条约', '出处', '中华人民共和国民法通则'], ['中华人民共和国民法通则', '施行时间', '1987年1月1日']]",国际商事条约的出处什么时候颁布?,国际商事条约的出处是哪天开始实施的？,0.3573880113629119,0.41296296296296303,0
,"generate question: [['let it go', '歌曲原唱', '伊藤由奈'], ['伊藤由奈', '喜欢的歌手', 'Mariah Carey ,Janet Jackson']]",let it go的歌曲原唱喜欢哪个歌手?,我很好奇let it go的歌曲原唱喜欢哪位歌手？,0.5679460569156625,0.6775510204081634,1.0
,"generate question: [['来自北欧的通信传奇', '副标题', '诺基亚'], ['诺基亚', '员工数', '128,445（2008年底）']]",来自北欧的通信传奇的副标题有多少员工?,2008年来自北欧的通信传奇的副标题有多少员工？,0.7446697386219441,0.7808593750000001,0
,"generate question: [['奥尔嘉·克瑞兰寇', '国籍', '女演员'], ['女演员', '代表人物', '白百合']]",奥尔嘉克瑞兰寇的国籍的代表人物有哪些?,奥尔嘉·克瑞兰寇的国籍里有哪些代表人物？,8.445927186766123e-155,0.4732510288065843,0
,"generate question: [['国瑞城', '城区', '大渡口区'], ['大渡口区', '火车站', '重庆西站'], ['重庆西站', '车站等级', '特等站']]",国瑞城的城区的火车站的车站等级是什么?,国瑞城的城区的火车站这个车站属于什么等级？,0.3945881255591767,0.36363636363636365,0
,"generate question: [['LoveMe千面女孩', '专辑歌手', '李贞贤'], ['李贞贤', '家庭成员', '父:李吉戌,母:鲁在姬,4个姐姐']]",LoveMe千面女孩的专辑歌手的家庭成员都有哪些?,请问LoveMe千面女孩的专辑歌手还有哪些家庭成员？,0.44833867003844585,0.6327421171171171,1.0
,"generate question: [['威海卫行政区', '隶属', '行政院'], ['行政院', '副院长', '张善政']]",威海卫行政区的隶属的副院长是谁?,谁是威海卫行政区的隶属的副院长？,0.6803749333171202,0.8833333333333334,0
,"generate question: [['随风而逝', '主演', '沈孟生'], ['沈孟生', '民族', '汉'], ['汉', '结构', '左右结构']]",随风而逝的主演的民族是什么结构的?,曜的随风而逝的主演的民族字结构是什么？,0.39388950604841483,0.4948734044779244,0
,"generate question: [['伯牙子期', '别名', '钟子期'], ['钟子期', '相关作品', '无']]",伯牙子期的别名有什么相关作品吗?,伯牙子期的别名有什么相关作品吗？,0.8801117367933934,0.8993827160493828,0
,"generate question: [['草房', '线路', '北京地铁6号线'], ['北京地铁6号线', '运营单位', '北京市地铁运营有限公司一分公司']]",草房的线路的运营单位是什么?,草房的线路是哪个单位运营的？,4.986094240050794e-78,0.6360544217687074,0
,"generate question: [['长江7号爱地球之我爱7仔', '作者', '周星驰'], ['周星驰', '其他信息', '华语“喜剧之王”,无厘头电影始祖,“周星驰现象”缔造者']]",长江7号爱地球之我爱7仔的作者的其他信息是什么?,我想知道长江7号爱地球之我爱7仔的作者的一些其他信息？,0.6578376330787247,0.7566778900112233,1.0
,"generate question: [['庚子国变', '主要指挥官', '慈禧'], ['慈禧', '旗籍', '满洲镶蓝旗（后抬入镶黄旗）']]",庚子国变的主要指挥官的旗籍是什么?,庚子国变的主要指挥官太后最初的旗籍是什么？,0.5387551338654779,0.7585268884703913,0
,"generate question: [['帝刃雷神', '国籍', '约瑟传说'], ['约瑟传说', '收费模式', '部分道具收费,部分精灵收费。']]",帝刃雷神的国籍的收费模式是什么?,帝刃雷神的国籍是怎么个收费模式？,0.32466791547509893,0.5724489795918367,0
,"generate question: [['远安县职业教育中心学校', '学校类型', '农学'], ['农学', '学科分类', '一级学科']]",远安县职业教育中心学校的学校类型属于什么学科?,远安县职业教育中心学校的学校类型属于几类学科？,0.7292571723872933,0.8300000000000002,0
,"generate question: [['长沙盛隆机械有限公司东北分公司', '经营范围', '混凝土输送泵'], ['混凝土输送泵', '应用于', '房建,桥梁及隧道施工']]",长沙盛隆机械有限公司东北分公司的经营范围主要应用于哪里?,请问长沙盛隆机械有限公司东北分公司的经营范围主要应用于哪个方面？,0.7067038199929386,0.7429640384185838,0
,"generate question: [['千头柏', '种', '侧柏'], ['侧柏', '命名者及年代', 'Linn., 1949']]",千头柏的种是什么时候命名的?,千头柏的种是由谁命名的还有他的年代你知道吗？,2.340272512107028e-78,0.3118881118881119,0
,"generate question: [['泉里香', '毕业院校', '明治大学'], ['明治大学', '主要院系', '理工']]",泉里香的毕业院校的主要院系是什么?,泉里香的毕业院校有哪些主要院系？,0.40352786374639904,0.6284097797534854,0
,"generate question: [['公孙止', '女儿', '公孙绿萼'], ['公孙绿萼', '父亲', '公孙止'], ['公孙止', '兵器', '金刀']]",公孙止的女儿的父亲使用的什么兵器?,公孙止的女儿的父亲使用的什么兵器?,1.0,0.9995,0
,"generate question: [['马薇', '民族', '云南'], ['云南', '别名', '云,滇']]",马薇的民族的别名是什么?,马薇的民族红河奔牛俱乐部篮球队是在哪里创办的？,2.7152963593503126e-78,0.3568,0
,"generate question: [['氧族元素', '成员', '硒'], ['硒', '密度', '4.81g/cm³']]",氧族元素的成员的密度是多少?,氧族元素的成员密度如何？,0.3155984539112945,0.5166666666666667,0
,"generate question: [['足球重大国际比赛', '隶属', '国际足球联合会'], ['国际足球联合会', '现任主席', '詹尼·因凡蒂诺']]",足球重大国际比赛的隶属的现任主席是谁?,谁是足球重大国际比赛的隶属的现任主席吗？,0.6871280435782894,0.8440643218655903,0
,"generate question: [['SKF 627轴承', '中文名', '627轴承'], ['627轴承', '系列', '深沟球轴承']]",SKF 627轴承的中文名属于什么系列?,ntnSKF 627轴承的中文名的型号是什么？,0.37200908038405156,0.46890927624872564,0.5
,"generate question: [['肉丸豆腐蛋汤', '主要原料', '四喜丸子'], ['四喜丸子', '菜系', '豫菜系']]",肉丸豆腐蛋汤的主要原料属于什么菜系?,请问肉丸豆腐蛋汤的主要原料属于哪种菜系？,0.5408804419255526,0.6726694915254237,0
,"generate question: [['儿童清热导滞丸', '组成', '苦楝子'], ['苦楝子', '性味归经', '苦,寒,有小毒。肝,胃经。']]",儿童清热导滞丸的组成的性味归经是什么?,儿童清热导滞丸的组成是什么性味的？,0.49616830003403634,0.8720720720720722,0
,"generate question: [['扁柏', '别称', '侧柏'], ['侧柏', '命名者及年代', 'Linn., 1949']]",扁柏的别称是什么时候命名的?,扁柏的别称是由谁命名的还有他的年代你知道吗？,0.16307232590573298,0.2786855482933915,0
,"generate question: [['樟脑草', '别称', '香薷'], ['香薷', '别称', '香茹'], ['香茹', '功效', '清热利湿']]",樟脑草的别称的别称的功效是什么?,你们知道樟脑草的别称的别称有哪些功效吗？,0.4000998551310186,0.3746811224489796,0
,"generate question: [['威严', '反义词', '和蔼'], ['和蔼', '近义词', '和善'], ['和善', '近义词', '和蔼']]",威严的反义词的近义词的近义词是什么?,威严的反义词的近义词的近义词是什么？,0.8801117367933934,0.8993827160493828,0
,"generate question: [['发生器电位', '产生', '动作电位'], ['动作电位', '特点', '“全或无”不叠加,不衰减性传导']]",发生器电位的产生的特点是什么?,发生器电位的产生有什么特点？,0.3303164318013807,0.526406035665295,0
,"generate question: [['虐熊门', '地点', '上海野生动物园'], ['上海野生动物园', '著名景点', '大熊猫'], ['大熊猫', '科', '熊科']]",虐熊门的地点的著名景点属于什么科?,虐熊门的地点的著名景点属于什么科？,0.8633400213704505,0.8880208333333333,0
,"generate question: [['排队论', '隶属', '运筹学'], ['运筹学', '相关学科', '应用数学']]",排队论的隶属的相关学科有哪些?,你知道与排队论的隶属相关的学科吗？,0.24736929544091932,0.537876167416119,0
,"generate question: [['石卡高级中学', '简称', '石膏'], ['石膏', '化学式', 'CaSO4·2H2O']]",石卡高级中学的简称的化学式是什么?,你知道石卡高级中学的简称的化学式吗？,0.525624059490303,0.6046576879910214,0
,"generate question: [['图鲁瓦', '中文名', '图瓦卢'], ['图瓦卢', '主要宗教', '基督教']]",图鲁瓦的中文名的主要宗教是什么?,你知道图鲁瓦的中文名国教会属于什么宗派吗？,3.1062481197114385e-78,0.17094017094017094,0
,"generate question: [['Shanghai Tang', '产品', '旗袍'], ['旗袍', '曾用名', '长袍']]",Shanghai Tang的产品曾用名是什么?,你知道Shanghai Tang的产品以前叫什么吗？,0.3347189874003768,0.5033238366571701,1.0
,"generate question: [['碳化硅耐火材料', '主要成分', '碳化钙'], ['碳化钙', '熔点', '2300℃,447℃']]",碳化硅耐火材料的主要成分的熔点是多少?,碳化硅耐火材料的主要成分的熔点是多少摄氏度？,0.7963580315032781,0.8251217578434704,0
,"generate question: [['水晶拉面', '类别', '橡皮泥'], ['橡皮泥', '种类', '银色'], ['银色', '繁体', '銀色']]",水晶拉面的类别有哪些种类的繁体?,水晶拉面的类别的种类的繁体怎么写？,0.343763879968285,0.582287961055982,0
,"generate question: [['Production I.G', '经营范围', '日本电影'], ['日本电影', '代表作', '《罗生门》,《千与千寻》']]",Production I.G的经营范围的代表作有哪些?,谁能告诉我Production I.G的经营范围都有什么代表作？,0.3934476914263935,0.5274612219056664,1.0
